date,Economic crisis,Crisis,Recession,Financial crisis,Krach,Unemployment,Unemployment benefits,Student loan,Credit & Lending,Loan,Interest,Mortgage,Auto Financing,Food & Drink,GPS & Navigation,Performing Arts,Vehicle Brands,Birthday,Travel,Energy & Utilities,Vehicle Shopping,Tobacco Products,Health,Pharmacy,Sports,Fitness,Weddings,Tourist Destinations,Home & Garden,Home Appliances,Car Electronics,Fashion & Style,Trucks & SUVs,Home Furnishings,Footwear,Fast Food,Book Retailers,Veterinarians,Waiter,Job Listings,Jobs topic,Temporary jobs,Private employment agency,Recruitement,Developer Jobs,Job search,Bankruptcy,Affordable housing,House price index,Home Insurance,Home Improvement,Economy News,Business News,World News,Politics,Newspapers,Flooring,Swimming Pools & Spas,Civil Engineering,Construction & Maintenance,Investment,Investing,Financial Planning,Data Management,Enterprise Technology,Accounting & Auditing,Development Tools,Customer Relationship Management (CRM),Printing & Publishing,Corporate Events,Computer Security,Outsourcing,Distribution & Logistics,Computer Servers,Consulting,Enterprise Resource Planning (ERP),Business Operations,Commercial Vehicles,Agrochemicals,Aviation,Business & Industrial,Chemicals Industry,Food Production,Freight & Trucking,Transportation & Logistics,Manufacturing
2020-11-02,0.6494674637739484,0.27329333499968156,1.7452394535931617,0.7884573603642697,0.0,2.4423470353692043,2.5389738710582757,-0.35667494393873245,0.2814124594381857,-0.060624621816434576,0.36396537720141175,0.6632942174102636,0.10821358464023234,-0.5596157879354231,-0.28256697178501033,-1.1086626245216116,0.2682639865946794,-0.4984251617668035,0.5221893824163062,0.2876820724517808,0.4212134650763031,1.2443240998495035,-0.1795855769750796,-0.3130946127622993,-0.33647223662121295,0.08701137698962924,-0.3053816495511814,-0.2972515234679318,-0.3746934494414105,-0.14310084364067333,-0.5725191927713307,-0.09909090264423082,0.2288415724288475,-0.23556607131276763,-0.4228673835060902,-0.11122563511022454,0.08515780834030684,0.49580590735097063,-0.3677247801253172,-0.6131044728864086,-0.1897565352814734,0.6956923388003489,0.10821358464023279,0.2984929885559966,0.5705448584676134,-0.3011050927839216,0.25951119548508483,-0.2841042511038969,-0.6151856390902339,-0.24740817331384068,0.30318625898774565,0.910211685797773,1.1544927470625663,0.1823215567939549,0.3664629503048955,-0.10536051565782678,-0.1670540846631665,-0.6003364392468871,-0.31203110146206736,0.0,-0.4393666597838459,-0.7081850579244855,0.31287232128033926,-0.2076393647782444,-0.04512043528047016,-0.25857398829371014,0.3317773923170053,-0.9051174312760297,1.2527629684953685,-0.6931471805599454,-0.31471074483970085,-0.16907633004393396,0.5920510636885763,0.23841102344499765,-0.20322824161326825,-0.5705448584676129,-0.24231346742192983,-0.3044891907681615,0.5363047090669757,-0.34830669426821625,-0.01574835696813892,-0.3437715391028249,-0.02597548640326064,-0.3780661339200502,-0.6486954179891113,-0.15415067982725805
2020-11-09,0.6151300366195588,0.2006706954621511,1.8870696490323795,0.7969439742415889,0.762140052046897,2.6567569067146595,2.7080502011022096,0.23922968906583408,0.2814124594381857,0.22314355131420927,0.6390799592896697,0.8602012652231114,0.0819171224678863,-1.3291359472799424,0.2029408439966902,-0.8815477834302818,0.2876820724517808,-0.14595391262307977,0.8803587226480918,0.2876820724517808,-0.2436220826577502,1.462280268097813,0.12604072089536533,-0.045331474122801294,-0.140816797756432,0.20223686649489636,-0.041964199099031596,-0.8209805520698307,0.485507815781701,0.17327172127403667,-0.10008345855698231,-0.4439313889359604,0.2288415724288475,0.261215499263618,-0.16675034015409337,0.10919929196499156,0.9675840262617061,0.6468184759078934,-0.18840060287033644,-0.06899287148695077,-0.4144337780909253,0.7677517418674127,0.10821358464023279,0.8347976976229724,0.7711087220296569,0.10788896201118536,0.3090048419206024,-0.10398971352404818,-0.36179004460550335,0.014815085785141235,0.5562879978427477,0.8892620594862354,1.1837700970084168,0.14310084364067333,0.6539264674066643,0.02197890671877545,0.16598513747426136,-0.6003364392468871,-0.059188871390330355,-0.8823891801984738,-0.12361395596717628,-0.3980301296206461,0.6567795363890707,0.11506932978478712,0.10354067894084018,0.012578782206859707,0.13517477836825265,0.9808292530117256,1.2527629684953685,-0.8013607652001781,0.1283811666482073,-0.011696039763190669,0.5920510636885763,0.22631312607548892,-0.061368946376291866,0.4177352006999788,0.12095261041766214,0.14197026127038725,0.5363047090669757,-0.12062798778861517,-0.19845093872383845,-1.1169614273363067,0.34627623671783425,-0.3780661339200502,-0.6492207324408147,-0.03593200922606332
2020-11-16,0.7908250924515419,0.3117796240308417,2.302585092994046,0.8317333438460924,1.791759469228055,2.7245795030534206,2.8134107167600364,0.2623642644674913,0.2814124594381857,0.2396728532654202,0.6549259677397479,1.0372433422918177,0.25452986513487996,-0.27868469010606745,0.2029408439966902,-0.8582269309193942,-0.04445176257083405,-0.23638877806423064,0.893817876022097,0.2876820724517808,-0.6225296133459919,1.5040773967762742,0.18473410319933858,-0.0805957858946595,-0.14730921169927508,0.3930425881096067,-0.0444517625708345,-0.16507975035944877,0.4054651081081646,0.14310084364067333,0.4158278951437113,-0.4439313889359604,-0.54654370636807,0.1403573576949224,-0.015044684247517637,0.17589066646366414,-0.17185025692665912,0.7578816892327042,-0.16989903679539697,0.013245226750020933,0.03333642026759165,0.7312812600635136,-0.9416085398584455,0.8347976976229724,0.6576404921030359,-0.025642430613337375,0.375789339962048,0.022989518224699523,0.3313571359544425,0.10969891725642444,0.5065612249795333,0.958254930973187,1.0986122886681096,0.0246926125903717,-0.5340824859302575,0.0,0.149360203408572,-0.4508047052759235,-0.07232066157962613,-0.6931471805599454,-0.23419338750079444,-0.36936010346604853,0.693147180559945,-0.06595796779179697,-0.20479441264601395,0.012578782206859707,-0.013245226750020933,-0.07522342123758818,1.2527629684953685,-0.24740817331384068,0.09309042306601167,-0.09201889872025149,0.6720937713621127,0.3090048419206024,-0.05651221026334241,1.0394234172777792,0.5074300347648526,0.1296778233085334,0.5363047090669757,0.05129329438755015,-0.11429915613632709,-0.7472144018302211,0.3508609740733126,-0.3780661339200502,-0.6914557583899821,-0.023530497410193973
2020-11-23,0.7041067702351912,0.490622916448471,2.2587824703356523,0.8785504038913077,0.7221347174331973,2.8716796248840124,3.157000421150113,0.2702903297399115,0.2814124594381857,0.256719846847814,0.7108467576593465,0.9328200338253655,0.04082199452025481,-1.1711829815029455,0.2029408439966902,-0.8574502318512213,-0.16507975035944877,-0.2311117209633866,0.7205461547480603,0.8150369981689822,-0.6225296133459919,1.7578579175523732,0.22314355131420927,-0.10383092107451422,-0.10242253181684316,0.20067069546215155,0.0,-0.06899287148695121,0.7357067949787415,0.16251892949777513,-0.09156719352549025,-0.4439313889359604,-0.54654370636807,0.13192754304254795,-0.2666939432656227,0.10227884912041851,-0.054067221270275745,0.7766314492198759,-0.06371581438610807,-0.2190535660626849,-0.30830135965451655,0.9583149412422085,-0.7985076962177722,0.8347976976229724,0.9162907318741557,0.0840831172105414,0.525010258757947,0.04725288485054513,-0.46536324968923326,0.16551443847757374,0.4678082386822995,1.3382851419335302,1.1574527886910433,0.0,-0.6021754023542187,-0.050643732818755005,0.1823215567939549,-0.4508047052759235,0.0,-0.6505875661411493,0.032789822822991255,-0.2933478099874587,0.603535021870258,0.08269171584511348,-0.645519131570691,-0.3621146672345503,0.5826053061601217,0.3794896217049035,-0.5798184952529422,-1.4880770554298333,0.13157635778871946,0.1139442593492177,0.18658595558041213,0.49561620510246174,0.09531017980432477,0.21622310846963577,0.0,-0.19189100781010504,0.5363047090669757,0.0,-0.11429915613632709,-0.8649974374866044,0.3677247801253176,-0.3780661339200502,-1.289227279854159,0.23440070583884376
2020-11-30,0.7044847167108628,-0.057158413839948796,1.916922612182061,0.7161366987846445,0.2972515234679314,2.7245795030534206,2.9267394020670396,0.30673026742247567,0.6380874033769182,0.18232155679395445,0.6109090823229737,1.014730804687407,0.06669137449867257,0.5679840376059389,0.02898753687325195,-0.82376736297701,0.15415067982725805,-0.23001643060197186,0.6802437757240378,0.15963014559188382,-1.203972804325936,1.470851749147954,0.15634607039069426,-0.04476716648159425,-0.03390155167568132,0.30147539458411643,-0.016260520871780315,0.17366349405084058,0.9075570519054006,0.1618430254504135,0.2572228649670727,-0.3327057538257363,-1.239690886928015,0.22918586577017308,-0.2317152015662524,0.14842000511827314,-0.2035989552412394,0.8341320851836024,-0.24944682447467148,-0.07898841131863055,0.5508309583796902,1.0216512475319819,-0.8209805520698307,1.1143606456362485,0.6808770879681312,0.03774032798284743,0.25951119548508483,-0.1283811666482073,-0.2513144282809061,0.10080469912196577,0.46488852857896523,0.8614824953791601,1.1486227092427712,0.12675170563914406,-0.7765287894989963,-0.011976191046715101,0.16475523307605577,-0.4508047052759235,0.03871451218069044,1.5141277326297757,-0.08923113372794322,-0.24256163717131107,0.5947071077466926,-0.012121360532344916,0.4382549309311554,-0.3621146672345503,0.09309042306601167,-0.35139788683788886,-0.3710636813908321,-0.6121781180262786,0.06669137449867257,-0.04598511324182297,0.9057086225436182,0.6649763035932494,0.16126814759612262,1.2378743560016177,0.21667103680859245,0.11583181552512123,-0.3604414267342091,-0.10265415406008316,-0.430782916092455,-0.30538164955118186,0.12136085700426769,-0.3780661339200502,-0.4438171999491029,0.012903404835907573
2020-12-07,0.7993941405042224,-0.6733445532637661,1.9600947840472696,0.7213180575266418,0.4054651081081646,2.740840023925201,2.908720896564361,0.2542341383842408,1.1370785694959058,0.2559333741372005,0.6390799592896697,1.021651247531981,0.12323264042394833,-0.7239188392266986,-0.029852963149681333,-1.0498221244986783,0.6061358035703153,-0.2231435513142097,0.7205461547480603,0.15963014559188382,-0.7621400520468966,1.8971199848858817,0.14107859825990587,-0.028464453805032618,-0.08004270767353638,0.3483066942682158,0.06782259633876109,-0.711496319228142,0.991640169115942,0.40546510810816416,0.041964199099031596,-0.5690945318899665,-1.1118575154181305,0.20223686649489636,0.016274475196317438,0.054067221270275745,0.05715841383994835,0.8563978778631316,-0.10536051565782589,-0.3070250352949122,0.13976194237515926,0.7884401626982417,-0.6102595207541781,1.1143606456362485,0.6241543090729937,0.0,0.3053816495511814,-0.026668247082160867,-0.616774201775371,0.028573372444055778,0.3908663086870119,0.7435780341868372,1.1468143904859875,0.12361395596717673,-0.8407831793660098,-0.036367644170874236,0.2035989552412394,0.31297470021180934,0.02597548640326064,-0.2231435513142097,-0.061368946376291866,-0.29266961396281976,0.6496620686202066,0.1994893604163197,-0.3272129112084161,-0.3621146672345503,0.2204000653684588,-0.28030196515415806,-0.3710636813908321,-0.35327935493759366,0.18632957819149354,0.13517477836825265,0.806475865866949,0.4155154439616666,-0.012739025777429802,0.3462762367178338,0.1440393702229379,-0.20875481386211003,-0.34174929372205654,-0.35667494393873245,-0.7339691750802007,-0.03509131981126945,0.35503425448127235,0.3150810466398952,-0.7500105609640026,0.09884583463663255
2020-12-14,0.7030647617306716,0.12783337150988494,1.95459792207754,1.0736109864626924,0.4418327522790393,2.788092908775746,2.961830721878309,0.32378707709389687,1.1370785694959058,0.22738984219566127,0.7077459799810981,1.021651247531981,0.319942934670002,-1.252762968495368,-1.1086626245216116,-0.8362480242006187,0.37729423114146776,-0.16164135155641546,0.6795415285041666,0.15963014559188382,0.12675170563914406,1.4000876832522264,0.2662679779479644,-0.10481801435842772,-0.046937351852131215,0.2972515234679318,0.03448617607116944,-0.6039160468320022,0.4700036292457357,0.16551443847757374,0.0,-0.6029960835656478,-1.1118575154181305,-0.01459879942115272,-0.09854507490278444,0.12629372532429217,-1.0216512475319819,0.7661723155748352,-0.06291382541056922,-0.11034805716886531,0.2396728532654202,0.41142438449260527,-0.25886163391628925,1.1143606456362485,0.7672551527136671,0.07410797215372256,0.27369583047704094,-0.040273899137940106,0.22957444164450003,0.015037877364540542,0.4198538455602643,0.7707054149058195,1.1118575154181305,0.1782482314063185,-0.9932517730102838,0.026317308317374,0.11218853886648787,-0.35264741780449593,-0.026668247082160867,-1.0414538748281612,-0.013245226750020933,-0.22314355131420927,0.5108256237659901,0.0680534632450156,-0.03448617607116944,-0.3621146672345503,-0.0680534632450156,0.9328200338253655,-0.3710636813908321,-0.2513144282809061,-0.03871451218069044,0.10697211955216801,0.806475865866949,0.6528732814220053,-0.012270092591814219,0.9634375102998568,0.6476848064831877,-0.06453852113757108,-0.6161861394238173,-0.10536051565782589,-0.7339691750802007,0.5389965007326869,0.6701576623352463,0.3150810466398952,-1.6341305250244722,0.06538275926285131
2020-12-21,1.3714074953723756,0.35667494393873245,1.7346010553881066,1.122142786078304,1.2286654169163076,2.9311937524164193,3.232121051618221,0.5839478885949534,1.1370785694959058,0.26415157504158726,0.7731898882334818,0.8690378470236094,0.16941815195804732,-0.3409265869705931,-1.2378743560016177,-0.7419373447293771,-0.3448404862917296,-0.25951119548508483,0.6649763035932494,0.2190535660626849,0.15028220304933804,-0.5798184952529422,0.2762533766281581,-0.1784126766507878,-0.010929070532190721,-0.08112554481236867,-0.21936282847430322,0.4837969513780713,0.4700036292457357,0.3566749439387329,-0.03871451218069044,-0.6029960835656478,-0.5695332245927687,0.07302513501489027,-0.0702610337770091,0.0,-1.0216512475319819,0.5845133395571498,-0.319942934670002,-0.11000089521432876,-0.4260843953108999,0.2795533395589909,-0.25886163391628925,1.1143606456362485,-0.2231435513142097,0.054067221270275745,0.2937611185281632,-0.24686007793152553,-0.9028677115420148,-0.1198011998126205,0.3930425881096067,1.120591195386885,1.1826954058786514,0.6517619643970911,-0.7221347174331973,-0.14732471475685838,-0.009302511921579182,-0.35264741780449593,0.19530875232076594,-1.0116009116784799,0.0,-0.2818511521409879,0.4809726606163096,0.11000089521432876,0.23052365861183244,-0.3621146672345503,0.1026541540600836,0.7435780341868372,-0.3710636813908321,0.969400557188103,-0.10354067894084018,0.019048194970694432,0.9242589015233321,0.8415671856782186,0.08269171584511348,0.3215836241274621,0.1292117314800061,-0.30873548164961306,0.0,-0.09381875521765437,-0.6539264674066643,0.32277339226305113,0.36290549368936853,0.575364144903562,-1.6341305250244722,0.13613217432458002
2020-12-28,0.5300487269751113,0.29626581614317216,1.7635885922613586,0.7156200364120036,0.9444616088408513,2.91235066461494,3.506557897319982,0.09763846956391609,1.1370785694959058,0.16551443847757374,0.5877866649021191,0.8174448972375226,0.05334598070529317,-1.473371236005221,-1.2378743560016177,-0.7598385550586175,-0.6097655716208945,-0.29874818190502206,0.505935638471799,0.2190535660626849,-0.4754236967150747,-0.4837969513780713,0.14660347419187492,-0.09780547462309101,-0.025877833433839648,-0.16251892949777513,-0.05588045839445677,0.17327172127403667,0.0,0.27996002635787054,0.6174353588242485,-0.6029960835656478,-0.5695332245927687,0.0,-0.011768100004586834,0.07637297878457439,-0.9051174312760297,0.9468644503378641,-0.14483094787845552,-0.35503425448127235,0.0,0.5000096041577425,-0.25886163391628925,0.2231435513142097,0.23233197736861655,-0.15634607039069426,0.01769957709940062,0.0,-0.7239188392266986,-0.17095779814363965,0.3604414267342091,0.9057086225436182,0.9007865453381892,0.04082199452025481,-0.7221347174331973,-0.12604072089536533,0.011976191046715101,1.1614803148252797,-0.13815033848081715,-1.0116009116784799,-0.06252035698133351,-0.296731907971699,0.5819215454497213,-0.2682639865946794,0.5221893824163062,0.26966356694910276,0.22957444164450003,0.7435780341868372,-0.3710636813908321,-0.8034952377288104,-0.3334916084830746,-0.1541506798272585,0.9242589015233321,0.0,-0.1086338410027956,0.2702903297399115,0.2231435513142097,0.04512043528047016,-1.0216512475319819,-0.16579225484274396,-0.6539264674066643,0.24846135929849966,0.4462871026284194,0.575364144903562,0.37012709180995557,-0.07550755250814545
2021-01-04,0.4567090434168847,-0.04445176257083405,1.7314543707633299,0.7691330875378677,-0.46430560813109745,2.9957322735539913,3.4339872044851463,0.17185025692665912,1.1370785694959058,0.24512245803298516,0.5436154465889818,0.9273405680607398,-0.08961215868968786,-0.055569851154810834,0.1892419996385284,-0.8232003088081434,0.0,-0.35197642315717825,0.5428649775106078,0.2190535660626849,-0.03704127168034921,1.0330150061822967,0.22918586577017308,-0.026303293013314643,-0.028491102136541713,0.16507975035944877,-0.09431067947124205,-0.6041996945434489,-0.019048194970694432,0.0909717782057271,0.3777625055588283,-0.37037378829689427,0.6257058997644127,0.1561607307552828,-0.05427613330494267,0.1568424714929697,-0.9051174312760297,0.8132319509059546,-0.06538275926285131,-0.27443684570176075,0.1568424714929697,0.21867423107495956,-0.25886163391628925,-0.7786693539981075,-0.030459207484708983,-0.15246859364427312,0.14660347419187492,-0.17798315519535635,-0.2231435513142097,-0.22918586577017308,0.4205029854727047,0.7598385550586175,0.9480394301887349,-0.32228760162925685,-0.2602830982636668,-0.02150620522096336,0.05989814158106821,1.1614803148252797,-0.1230600927572274,-1.406913648322626,-0.11641035184441062,-0.27443684570175986,0.37469344944141003,-0.1978257433299202,-0.354171813720614,0.26966356694910276,-0.3294792011302423,0.7435780341868372,-0.3710636813908321,-0.6931471805599458,-0.05129329438755015,-0.3317773923170053,0.9242589015233321,0.45675840249571475,-0.22054276961415198,0.2702903297399115,-0.29298712468147414,-0.1823215567939549,-1.427116355640146,-0.1897565352814734,-0.5978370007556206,1.1394342831883648,0.018349138668196652,0.575364144903562,-0.18439065263800075,-0.04082199452025481
2021-01-11,0.8056472210121217,-0.2353140869344652,1.7707060600302227,0.8407831793660098,0.2363887780642302,2.821378886409213,3.1780538303479453,0.2682639865946794,1.1370785694959058,0.283362411307265,0.505935638471799,0.8842024173226548,-0.11054187439982321,-0.609064063349404,0.5355182363563622,-0.8664189018339826,-0.46488852857896523,-0.27264419508724114,0.5826053061601217,1.3382851419335302,-0.7827593392496324,1.1330984647392794,0.34484048629172914,0.12310856346782587,0.01117330059812538,0.13005312824819804,0.05781957088882628,-0.49429632181478045,-0.1541506798272585,0.3215836241274621,-0.05218575317057006,-0.37037378829689427,0.6257058997644127,0.1823215567939549,-0.034913286817903885,0.09015109699429713,-0.054067221270275745,0.9131581176598316,-0.07320340402329517,-0.22024079165624766,-0.17733401528291548,0.5566563994609457,-0.25886163391628925,0.25489224962878954,0.6418538861723948,-0.07410797215372256,0.5978370007556206,-0.10064352577968716,-0.485507815781701,-0.14792013007662153,0.44183275227903973,0.6720937713621127,1.0768723020317035,0.7985076962177722,-0.4372138064227449,-0.022989518224699523,0.0964602661875622,-0.48339252395201904,-0.1112256351102241,-1.126011262856224,-0.08796877294595706,-0.14310084364067333,-0.02500130220541763,-0.3036824137982217,-0.375789339962048,0.26966356694910276,-0.19237189264745602,0.18805223150293937,0.6231885919530353,-0.7884573603642706,-0.032789822822991255,-0.11054187439982321,0.7758388964050584,-0.37320424588994294,-0.10178269430994291,0.2702903297399115,0.01680711831638071,-0.15963014559188382,-1.0498221244986783,-0.12516314295400655,-0.03571808260207909,-0.7849547298130681,0.16164135155641546,-0.43286408229627904,0.28399441063256264,-0.05001042057466165
2021-01-18,0.36146634425683477,0.20763936477824485,1.9859154836690123,0.806475865866949,0.7156200364120036,2.856470206220483,3.1640675883732055,0.6733445532637661,0.534082485930258,0.33647223662121295,0.5562879978427477,0.8888917576860408,-0.14953173397096364,-1.0546491652469934,-1.0668635903535297,-0.7691330875378677,0.1112256351102241,-0.2951170509392993,0.5332984796180491,1.3382851419335302,-0.7537718023763804,0.8938178760220964,0.3710636813908321,0.04416150304556617,0.016233463824028505,0.22024079165624766,-0.07145896398214457,-0.43531807125784594,-0.1823215567939549,0.1991286751103356,0.23361485118150505,-0.37037378829689427,0.6257058997644127,0.15415067982725805,0.029633017344279367,0.07020425867324853,0.8797331361403575,0.8643840920765801,-0.3915885151260413,-0.11778303565638382,0.9088557533866366,0.531963786870574,-0.6701576623352463,1.0498221244986774,0.8209805520698307,-0.14715764433628742,0.10379679368164396,-0.10008345855698231,-0.5172565140962813,-0.182321556793954,0.44349250369740334,0.6007738604289301,0.8835009090511639,0.8339197344410273,-0.4780358009429997,-0.023810648693718406,0.16126814759612262,-0.04807445269417308,-0.03593200922606332,-0.7339691750802002,-0.15415067982725805,-0.27443684570175986,-0.13062018241706497,-0.09156719352549025,-0.014388737452099676,0.19415601444095731,0.43178241642553816,0.0,0.6231885919530353,-0.3677247801253172,-0.0964602661875622,-0.16598513747426136,0.40546510810816416,0.2984929885559966,-0.1029479692524422,-0.14842000511827358,-0.10821358464023234,-0.21292199724267125,-0.6190392084062233,-0.09038406146826894,-0.054067221270275745,0.7884573603642706,0.21357410029805912,-0.43286408229627904,-0.4700036292457357,-0.25131442828090567
2021-01-25,0.496009115093851,0.30830135965451655,2.0149030205422647,1.3093333199837627,0.5930637220029626,2.844909383819407,3.0602707946915615,0.20409535634351483,0.09531017980432477,0.3285040669720356,0.7985076962177722,0.7621400520468966,0.17261274266699367,-1.4198170531585337,-1.0668635903535297,-0.6208265189803188,-0.6690496289808849,-0.3342020880866743,0.6208265189803188,1.3382851419335302,-0.47000362924573524,1.5040773967762742,0.28425153735499187,0.06859016999538561,0.04546237407675768,0.27193371548364187,0.024692612590372143,0.15860503017663863,0.3327057538257363,0.4673405118262517,0.5653138090500609,-0.37037378829689427,1.4696759700589421,0.1872115420881464,0.01584210183694381,0.0,0.1670540846631665,0.7315153277326355,-0.3130917879771493,-0.16989903679539697,-0.34687094384211115,0.4904846927605817,-0.27996002635787054,1.3862943611198904,0.6241543090729937,-0.09201889872025149,0.34130316389087856,-0.15942773692810164,0.44731221804366506,-0.02531780798428951,0.4205029854727047,0.7707054149058195,0.9223330463301181,0.3457458734065417,-0.806475865866949,-0.12588024588900293,0.12733942237660134,-0.05915954948119388,0.03390155167568132,-1.3217558399823193,0.06187540371808797,0.3285040669720365,0.4840553827013854,0.04598511324182297,-0.2494608596315837,0.19415601444095731,-0.17261274266699367,-0.4228568508200339,0.9942522733438676,-0.5405675929647278,-0.0909717782057271,-0.10265415406008316,0.40546510810816416,-0.622051258876215,-0.12783337150988494,-0.6312717768418579,0.05264373348542151,0.0,0.0,-0.09884583463663255,-0.054067221270275745,1.1169614273363067,0.3254224004346282,0.3011050927839216,-0.28817317343237087,-0.0320883145515003
2021-02-01,0.39897855844563496,0.32850406697203605,1.9136492868370918,1.1108823812599242,1.6094379124341003,2.8678989020441064,2.9444389791664403,0.4723593429381947,0.09531017980432477,0.3548213752894096,0.7576857016975165,0.8915981192837839,0.06538275926285131,-0.9501614757171832,-1.0668635903535297,-0.6690496289808849,0.4289956055183586,-0.27264419508724114,0.6171612735820231,1.3382851419335302,-0.47000362924573524,1.1169614273363067,0.259108700007725,0.061697366649396554,-0.09857634103956592,0.32277339226305113,0.08923113372794322,-0.05942342047080107,0.2719337154836414,0.45742484703887554,0.17261274266699367,-0.5187937934151678,1.4696759700589421,-0.06899287148695077,-0.06408824092258358,0.036367644170875124,-0.40546510810816416,0.8876315389674987,0.022989518224699523,-0.15860503017663863,0.5940562779157141,0.5906780146420736,-0.27996002635787054,1.3862943611198904,0.6822181100277547,0.0,0.37037378829689427,-0.06744128079553313,-0.1251631429540061,-0.0584962066816086,0.2978344439157987,0.7835312420282148,1.056052674249314,0.18610227963386095,-1.3375041969504582,-0.14842000511827358,0.07145896398214457,-0.05915954948119388,0.023530497410193973,-1.3217558399823193,0.02040887163120697,0.026317308317374,0.1801261662305187,-0.10536051565782678,-0.01769957709940062,0.19415601444095731,-0.182321556793954,-0.6109090823229733,0.9942522733438676,-0.5108256237659901,-0.10660973505825844,-0.2484613592985001,0.9578397347870272,0.3664629503048955,-0.04301738508369102,0.12629372532429217,0.2876820724517817,-0.3710636813908321,0.0,0.09402894964827624,0.4940185054496098,-0.4924764850977943,0.3677247801253172,-0.9718605830289665,0.3961058807748795,-0.12445417447340557
2021-02-08,0.46926711482459627,0.19574457712609528,1.8803128665695001,0.9604619501872929,1.6422277352570913,2.624668592163159,2.8903717578961645,0.2373281863061658,0.09531017980432477,0.2231435513142097,0.67116827384117,0.8903152454708945,0.059188871390330355,-1.1100409844917327,-0.4260843953108999,-0.6814511407967543,0.8415671856782186,-0.37680985234778763,0.6317782341836531,1.3382851419335302,0.030771658666753687,1.455287232606842,0.17768117723745203,0.12199864331111457,0.1676414015726845,0.2835752904991278,-0.07598590697792229,-0.2638145910451377,-1.462280268097813,0.1950605825713847,0.029413885206293955,0.04652001563489261,1.4696759700589421,0.05334598070529317,-0.20389108753032154,-0.03774032798284699,0.12260232209233246,0.6524287546120396,-0.14312191441826522,-0.17114825619582952,-0.0727593542824283,0.5449639146800075,-0.27996002635787054,1.3862943611198904,0.7696872576822797,-0.16705408466316563,0.0909717782057271,0.0,-0.04879016416943216,-0.09531017980432566,0.0816780310142673,0.16507975035944877,1.0086640520051704,0.11000089521432876,-1.1574527886910433,-0.09309042306601167,0.027990645223068357,0.42298467323869204,-0.11778303565638382,-0.6751286750572674,-0.051293294387551036,-0.14994014729091454,-0.16251892949777513,-0.043963123421116634,0.055569851154810834,-0.6733445532637661,0.15082288973458446,-1.6607312068216515,0.9942522733438676,-0.5978370007556202,-0.06291382541056922,-0.16907633004393396,0.6380874033769182,0.10676797542570604,-0.03352269203864289,-0.4547361571149473,0.2578291093020999,0.2613647641344077,0.0,0.012270092591814219,0.6649763035932494,-0.35020242943311475,0.3737164097935848,-0.20067069546215155,-0.8147522430797387,-0.1392620673335081
2021-02-15,0.07194594969500745,0.38677297509601205,1.7258201953699905,0.5549968420791282,1.4916548767777167,2.8622008809294686,2.8134107167600364,0.20409535634351483,0.09531017980432477,0.17366349405084058,0.5408064559779264,0.851050210005754,-0.17435338714477844,-0.5007752879124889,-0.4260843953108999,-0.7537718023763804,-0.16705408466316607,-0.2762533766281585,0.693147180559945,0.8527773261518291,0.030771658666753687,1.3382851419335302,0.14595391262307977,0.050939666271891504,-0.02597548640326064,0.343473432080196,-0.01129955525393278,-0.07796154146971102,-0.7339691750802007,0.2635845208727208,0.2231435513142097,-0.7419373447293776,0.12260232209233246,-0.024692612590372143,-0.08500141302165805,0.0,0.12260232209233246,0.8103093473589063,-0.32207062163980477,-0.34918427220957504,-1.037987666851675,0.5368011101692511,0.4367176516122684,1.3862943611198904,0.6486954179891118,-0.2623642644674904,-0.2076393647782444,-0.1292117314800061,-0.7419373447293776,0.04348511193973881,0.412532275331257,0.4321333551903259,0.9287132518727127,0.2461330695389088,-1.0678406300013554,-0.1488456275975647,0.0,0.42298467323869204,-0.23132913590064952,-0.7537718023763804,-0.14077255388108245,-0.2962658161431726,0.11332868530700324,-0.16507975035944877,-0.20661424936299877,-0.6733445532637661,0.31424909983650284,-0.6505875661411493,0.9942522733438676,-0.5108256237659914,-0.19415601444095731,-0.20186615286692522,0.6380874033769182,0.3953127366441471,-0.13062018241706497,-0.732367893713227,0.07410797215372167,0.09633110893843266,0.0,-0.06624938554120074,0.6649763035932494,0.04445176257083405,0.06713930283762881,0.5630940523117474,-1.5110795034234894,-0.11247798342669046
